ts,temp_c_mean,temp_c_std,temp_c_min,temp_c_max,temp_c_slope,temp_c_delta,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_slope,humidity_delta,gas_ppm_mean,gas_ppm_std,gas_ppm_min,gas_ppm_max,gas_ppm_slope,gas_ppm_delta,smoke_mean,smoke_std,smoke_min,smoke_max,smoke_slope,smoke_delta,battery_v_mean,battery_v_std,battery_v_min,battery_v_max,battery_v_slope,battery_v_delta,anomaly_score,is_anomaly,alert_active,root_cause
2026-01-31T20:58:52.167611+00:00,21.97158333333333,0.18954087436633726,21.729,22.364,-0.010730769230769426,0.1440000000000019,0.44675,0.017739433474606797,0.423,0.484,0.0008706293706293723,0.020000000000000018,12.077166666666669,0.7131133422457394,10.879,13.155,0.035972027972028045,-0.33000000000000007,0.021333333333333333,0.013110640292864758,0.0,0.047,0.0015174825174825172,0.024,3.749083333333333,0.003882832585740557,3.742,3.755,0.00017832167832168352,-0.007999999999999563,-0.6019291177360897,0,0,
2026-01-31T20:58:53.171565+00:00,21.951583333333332,0.15693653618226985,21.729,22.233,0.012968531468531243,-0.10900000000000176,0.44966666666666666,0.020949675149960895,0.423,0.487,0.002657342657342659,0.020999999999999963,12.182583333333334,0.7974996821664293,10.879,13.367,0.0867097902097903,1.0250000000000004,0.022666666666666665,0.01399603118347801,0.0,0.047,0.002272727272727273,-0.008,3.7496666666666663,0.004459696053419885,3.742,3.757,0.0005244755244755381,0.0129999999999999,-0.6015868318864305,0,0,
2026-01-31T20:58:54.177028+00:00,21.955249999999996,0.15988961035664584,21.729,22.233,0.02367482517482505,-0.020999999999997243,0.4518333333333333,0.02076789723480824,0.423,0.487,0.002510489510489513,-0.024999999999999967,12.175916666666666,0.8050232355169773,10.879,13.367,0.010828671328671376,-2.1320000000000014,0.02075,0.013887194341070722,0.0,0.047,0.002339160839160839,-0.028,3.7509166666666665,0.0042319879751982325,3.744,3.757,0.00045804195804197904,0.0,-0.6041926495115666,0,0,
2026-01-31T20:58:55.182646+00:00,21.989499999999996,0.17738165068574605,21.729,22.264,0.030902097902097816,0.1609999999999978,0.4543333333333333,0.018865017595774695,0.424,0.487,0.0012447552447552468,-0.009000000000000008,12.034500000000001,0.7688500612386442,10.879,13.367,0.02772027972027973,0.22300000000000075,0.020916666666666667,0.013683678436573827,0.0,0.047,0.0009265734265734266,-0.005999999999999999,3.751333333333333,0.00406885187191125,3.744,3.757,0.00032167832167833126,-0.0050000000000003375,-0.585177998551578,0,0,
2026-01-31T20:58:56.183851+00:00,21.96166666666667,0.185299007612621,21.729,22.264,0.026573426573426602,-0.5069999999999979,0.45225,0.016733823034003125,0.424,0.487,0.0027727272727272744,0.006000000000000005,11.889249999999999,0.9503874758048252,10.016,13.367,-0.062437062937062936,-1.4420000000000002,0.021583333333333333,0.01367149305022031,0.0,0.047,0.0009055944055944057,0.02,3.7511666666666668,0.003996526269427277,3.744,3.757,0.00046853146853147285,0.0,-0.6145472330540064,0,0,
2026-01-31T20:58:57.188345+00:00,21.960833333333337,0.18596452768083363,21.729,22.264,0.014132867132867226,0.05099999999999838,0.45375000000000004,0.014833099249089297,0.432,0.487,0.0010944055944055947,-0.017000000000000015,12.05775,1.0223902650977597,10.016,13.406,-0.027066433566433543,3.3900000000000006,0.022500000000000003,0.013567731325956206,0.0,0.047,0.0007762237762237764,0.0009999999999999974,3.7511666666666668,0.003996526269427277,3.744,3.757,0.00011888111888111821,-0.004999999999999893,-0.626743484571709,0,0,
2026-01-31T20:58:58.192199+00:00,21.962166666666665,0.18602546122029162,21.729,22.264,0.014846153846154004,0.1700000000000017,0.45425000000000004,0.01533038921010596,0.432,0.487,0.002353146853146853,0.02999999999999997,12.116749999999998,1.0167046543449416,10.016,13.406,-0.03531118881118884,-1.0630000000000006,0.022500000000000003,0.013567731325956206,0.0,0.047,-0.001111888111888112,-0.026,3.7511666666666668,0.003996526269427277,3.744,3.757,-0.0002307692307692364,0.0,-0.6239654118060135,0,0,
2026-01-31T20:58:59.196687+00:00,21.977416666666667,0.18067810157539535,21.729,22.264,0.00945104895104911,0.01899999999999835,0.4551666666666667,0.014328487552967879,0.432,0.487,0.0009930069930069922,-0.02799999999999997,12.109333333333334,1.0096960213626456,10.016,13.406,0.045034965034965,0.6829999999999998,0.02125,0.014054210519745793,0.0,0.047,-0.001562937062937063,0.009,3.7503333333333333,0.004149966532662908,3.744,3.757,-0.00029370629370629553,-0.0019999999999997797,-0.6062925382186605,0,0,
2026-01-31T20:59:00.197511+00:00,22.003250000000005,0.169717473565138,21.729,22.264,0.003213286713286901,0.07400000000000162,0.4579166666666667,0.012691587327394819,0.442,0.487,0.0003181818181818177,0.02100000000000002,12.183416666666668,0.9473982318551278,10.016,13.406,-0.024017482517482567,-1.2579999999999991,0.021500000000000002,0.013985111130532118,0.0,0.047,-0.0018881118881118881,0.01,3.750583333333333,0.004271189009579834,3.744,3.757,-0.00012237762237762598,0.008999999999999897,-0.6040192814942998,0,0,
2026-01-31T20:59:01.205909+00:00,22.02991666666667,0.1483225417422747,21.757,22.264,-0.007493006993006871,-0.022000000000002018,0.45733333333333337,0.01323715310110985,0.442,0.487,-0.0006993006993007,-0.02300000000000002,12.17,0.9394943675545196,10.016,13.406,0.022622377622377544,0.8839999999999986,0.021583333333333333,0.013949064086485835,0.0,0.047,-0.002395104895104895,-0.002999999999999999,3.7507499999999996,0.0041658332499833195,3.744,3.757,-0.00034615384615384835,-0.004999999999999893,-0.6190448520378384,0,0,
