ts,temp_c_mean,temp_c_std,temp_c_min,temp_c_max,temp_c_slope,temp_c_delta,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_slope,humidity_delta,gas_ppm_mean,gas_ppm_std,gas_ppm_min,gas_ppm_max,gas_ppm_slope,gas_ppm_delta,smoke_mean,smoke_std,smoke_min,smoke_max,smoke_slope,smoke_delta,battery_v_mean,battery_v_std,battery_v_min,battery_v_max,battery_v_slope,battery_v_delta,anomaly_score,is_anomaly,alert_active,root_cause
2026-01-31T20:20:30.238179+00:00,21.982,0.20115748391082378,21.64,22.398,0.0039650349650349045,0.4920000000000009,0.43724999999999997,0.025505309904671484,0.391,0.483,-0.0008706293706293698,-0.02100000000000002,12.102749999999999,0.7046234366667063,10.916,13.366,-0.0513741258741259,0.7249999999999996,0.017,0.011291589790636216,0.0,0.036,0.0011958041958041957,-0.02,3.750833333333333,0.005871304984602838,3.741,3.765,-0.00023776223776222867,0.0029999999999996696,-0.6123280438649035,0,0,
2026-01-31T20:20:31.244087+00:00,21.964000000000002,0.199450077295882,21.64,22.398,0.005559440559440559,-0.5139999999999993,0.434,0.021664102412362565,0.391,0.463,0.0014685314685314687,0.008000000000000007,12.045999999999998,0.6536398090691845,10.916,13.366,-0.00017482517482520835,-0.2370000000000001,0.018166666666666668,0.010139307449503423,0.0,0.036,0.00030769230769230765,0.01,3.75125,0.006043246919771941,3.741,3.765,-3.146853146853732e-05,0.004999999999999893,-0.5710234831121539,0,0,
2026-01-31T20:20:32.245605+00:00,21.959333333333333,0.19969949646628776,21.64,22.398,0.004664335664335551,0.038999999999997925,0.4323333333333333,0.020080393975772045,0.391,0.461,0.003132867132867134,-0.0010000000000000009,12.130166666666668,0.6457264427672827,10.916,13.366,-0.0053006993006993065,0.1880000000000006,0.01925,0.010328964130056798,0.0,0.036,0.00045804195804195806,0.013,3.751,0.006069047152011019,3.741,3.765,-8.39160839160964e-05,-0.006999999999999673,-0.5704753967636665,0,0,
2026-01-31T20:20:33.247581+00:00,21.929666666666666,0.22146532209104197,21.612,22.398,-0.008300699300699483,-0.31099999999999994,0.43683333333333335,0.015936505960285723,0.403,0.461,0.0017412587412587426,0.0020000000000000018,11.955999999999998,0.7298207542495164,10.666,13.366,-0.03316783216783214,-1.8659999999999997,0.019833333333333335,0.009379350842261004,0.004,0.036,-0.0008881118881118882,-0.02,3.75175,0.005293470821052402,3.742,3.765,-0.0005769230769230879,0.0009999999999998899,-0.6114559031001632,0,0,
2026-01-31T20:20:34.250542+00:00,21.924166666666665,0.21730156976474477,21.612,22.398,0.005636363636363469,0.4480000000000004,0.43566666666666665,0.016387664737709143,0.403,0.461,0.0012167832167832174,-0.02200000000000002,12.016416666666666,0.7141972718062953,10.666,13.366,-0.048835664335664275,1.4960000000000004,0.021333333333333333,0.009285592184789413,0.004,0.036,-0.000937062937062937,0.022000000000000002,3.7503333333333333,0.0035433819375781535,3.742,3.756,-0.00011888111888111821,-0.0019999999999997797,-0.6090325282831411,0,0,
2026-01-31T20:20:35.255616+00:00,21.981083333333334,0.2247374239467524,21.612,22.398,0.00805944055944046,0.2630000000000017,0.43583333333333335,0.01633928463006329,0.403,0.461,0.0008181818181818179,0.009000000000000008,12.004333333333333,0.7070535497557607,10.666,13.366,-0.013580419580419495,0.19599999999999973,0.021083333333333332,0.009250750720286915,0.004,0.036,-0.0008286713286713286,-0.008,3.750916666666667,0.004536120466752244,3.742,3.761,0.0004580419580419604,0.0129999999999999,-0.5911990384764493,0,0,
2026-01-31T20:20:36.261135+00:00,21.981250000000003,0.22474323312022862,21.612,22.398,0.008716783216783063,-0.33300000000000196,0.43775000000000003,0.015460298617210906,0.403,0.461,0.00020629370629370513,0.009000000000000008,12.155583333333333,0.8419106700766351,10.666,13.678,0.04436713286713296,1.3200000000000003,0.020083333333333335,0.00973360444827894,0.004,0.036,-0.0012132867132867132,-0.011000000000000001,3.7510833333333338,0.0044620311767424965,3.742,3.761,0.0002902097902097986,-0.01100000000000012,-0.580569562432553,0,0,
2026-01-31T20:20:37.263558+00:00,21.94441666666667,0.2185670981389673,21.612,22.398,0.011835664335664216,-0.21099999999999852,0.4335833333333334,0.01878589157379075,0.397,0.461,-0.0009405594405594409,-0.043999999999999984,12.102500000000001,0.781859269093017,10.666,13.678,0.12144055944055948,-0.9490000000000016,0.018166666666666668,0.009659480087228068,0.004,0.036,-0.0011818181818181817,-0.002,3.750833333333334,0.0044315786001027525,3.742,3.761,0.0003356643356643468,0.0,-0.5821972583326215,0,0,
2026-01-31T20:20:38.267805+00:00,21.967166666666667,0.20676872480033245,21.612,22.398,0.0025804195804194547,0.2029999999999994,0.4331666666666667,0.0191129682560181,0.397,0.461,-0.002188811188811191,0.01899999999999996,12.174000000000001,0.7983966224043453,10.666,13.678,0.13677622377622378,0.021000000000000796,0.016833333333333336,0.008081185281600439,0.004,0.029,-0.00030069930069930067,0.012,3.750666666666667,0.004422166387140515,3.742,3.761,0.0003566433566433562,0.0,-0.5890789042972197,0,0,
2026-01-31T20:20:39.273425+00:00,21.980333333333334,0.20595522706538827,21.612,22.398,0.001510489510489456,0.05799999999999983,0.4375,0.017618645426554985,0.397,0.461,-0.002720279720279721,0.039000000000000035,12.213500000000002,0.776284687899141,10.666,13.678,0.09979020979020982,-0.7599999999999998,0.01725,0.008554969316134337,0.004,0.029,0.0004930069930069931,0.009000000000000001,3.7511666666666663,0.0036930866343600124,3.748,3.761,-0.00013986013986013533,-0.0019999999999997797,-0.5983860318793274,0,0,
2026-01-31T20:20:40.276859+00:00,21.99191666666667,0.2031450460193956,21.612,22.398,-0.002653846153846105,-0.03399999999999892,0.4352500000000001,0.016135494001321023,0.397,0.457,-0.0017867132867132873,-0.02100000000000002,12.271499999999998,0.6993653670769425,10.666,13.678,0.01767832167832171,-0.3780000000000001,0.018166666666666668,0.008744839748229937,0.004,0.029,0.0006433566433566434,-0.004,3.7505,0.004010403138505272,3.745,3.761,-0.0002937062937062847,-0.0030000000000001137,-0.6045547449990823,0,0,
2026-01-31T20:20:41.282263+00:00,22.016833333333334,0.20932185478083498,21.612,22.398,0.001636363636363624,0.19899999999999807,0.4363333333333333,0.017899410294445143,0.397,0.47,0.0005384615384615375,0.035999999999999976,12.318166666666668,0.6886853216253576,10.666,13.678,0.004349650349650386,0.8040000000000003,0.018333333333333333,0.008872554436137443,0.004,0.029,0.00120979020979021,0.0009999999999999974,3.7502499999999994,0.0042450952089832985,3.745,3.761,-0.0006188811188811004,0.0,-0.5826508631464461,0,0,
2026-01-31T20:20:42.284314+00:00,21.99083333333333,0.17728782310757346,21.612,22.323,0.0216223776223776,-0.11899999999999977,0.4359166666666667,0.01796041171267766,0.397,0.47,0.0003181818181818169,-0.03899999999999998,12.261333333333333,0.6927787445417829,10.666,13.678,0.00017482517482514626,-0.5170000000000012,0.019,0.008031189202104506,0.007,0.029,0.0003146853146853146,-0.013999999999999999,3.7497499999999993,0.004474464586219556,3.745,3.761,-0.000786713286713273,0.0,-0.6093908950927263,0,0,
2026-01-31T20:20:43.287333+00:00,22.019333333333336,0.18513838667932236,21.612,22.323,0.02581118881118884,0.14000000000000057,0.4374166666666666,0.019276316787417893,0.397,0.47,0.0016888111888111886,0.031000000000000028,12.248,0.6925990903834628,10.666,13.678,0.000958041958041868,0.28500000000000014,0.018166666666666668,0.008970631093865259,0.004,0.029,-0.0004895104895104896,-0.008,3.7492499999999995,0.004064582799419055,3.745,3.761,-0.0004930069930069946,0.004999999999999893,-0.5992385872475836,0,0,
2026-01-31T20:20:44.292978+00:00,22.023916666666665,0.18336914422976291,21.612,22.323,0.01984265734265743,-0.24799999999999756,0.43775000000000003,0.01940414474624773,0.397,0.47,0.002311188811188812,-0.015000000000000013,12.259333333333336,0.698243311620113,10.666,13.678,0.030020979020978913,0.484,0.017333333333333336,0.008566731517264265,0.004,0.029,-0.0001328671328671328,0.013000000000000001,3.749,0.004163331998932261,3.745,3.761,-0.0006293706293706331,-0.0040000000000000036,-0.610871344718897,0,0,
2026-01-31T20:20:45.295283+00:00,22.044833333333333,0.14561927146577192,21.779,22.323,-0.005069930069930018,-0.11500000000000199,0.4374166666666666,0.01931087057131869,0.397,0.47,0.0027657342657342663,-0.006000000000000005,12.34775,0.5401683572430607,11.612,13.678,-0.06287762237762247,-0.940999999999999,0.018666666666666668,0.008086339647138802,0.004,0.029,-0.0003846153846153847,0.005999999999999998,3.7479999999999998,0.005131601439446896,3.738,3.761,-0.0010069930069930174,-0.008000000000000007,-0.6396562460153159,0,0,
2026-01-31T20:20:46.299052+00:00,22.037499999999998,0.14688118781291656,21.779,22.323,-0.00718181818181809,0.10900000000000176,0.44116666666666665,0.020481021024895765,0.397,0.47,0.0032867132867132882,0.027000000000000024,12.344499999999998,0.5413921099043343,11.612,13.678,-0.07996503496503506,0.395999999999999,0.016249999999999997,0.008926785535678564,0.0,0.029,-0.0006328671328671329,-0.023,3.7485,0.005392896562454485,3.738,3.761,-0.0007762237762237823,0.016000000000000014,-0.6368649785334289,0,0,
2026-01-31T20:20:47.348948+00:00,21.990416666666665,0.1381113429648538,21.758,22.226,-0.004954545454545348,-0.2140000000000022,0.44275,0.020445557789733528,0.397,0.47,0.0032482517482517494,-0.017000000000000015,12.1925,0.736984000278613,10.534,13.678,-0.14898601398601402,-1.5889999999999986,0.01575,0.008814051281902097,0.0,0.029,-0.0004650349650349651,0.015,3.7475,0.0038837267325770057,3.738,3.754,-0.00018881118881118977,-0.004999999999999893,-0.6068345126488417,0,0,
2026-01-31T20:20:48.354229+00:00,21.994250000000005,0.13868376797592402,21.758,22.226,-0.003220279720279594,0.27800000000000225,0.4434166666666666,0.0205079591595285,0.397,0.47,0.003409090909090911,-0.0020000000000000018,11.935416666666667,0.7115905257863461,10.534,12.75,-0.14298251748251745,0.058999999999999275,0.015916666666666666,0.008722177989979847,0.0,0.029,-0.0008706293706293706,-0.002999999999999999,3.747333333333333,0.0038151743807531965,3.738,3.754,-5.594405594405289e-05,-0.0009999999999998899,-0.5844679340608524,0,0,
2026-01-31T20:20:49.357186+00:00,22.007833333333334,0.12415771779832623,21.758,22.226,-0.015013986013985866,-0.0940000000000012,0.4455833333333333,0.016464397616945757,0.416,0.47,0.0005139860139860154,-0.026000000000000023,11.943083333333334,0.7205386247261294,10.534,12.821,-0.07284965034965037,2.2279999999999998,0.017249999999999998,0.008632545009053432,0.0,0.029,-0.0009195804195804198,0.012,3.747833333333333,0.004469029225930597,3.738,3.756,0.0003986013986013873,0.007999999999999563,-0.626728582485526,0,0,
2026-01-31T20:20:50.360200+00:00,22.005583333333334,0.12484821339886618,21.758,22.226,-0.01822027972027965,0.012999999999998124,0.44658333333333333,0.014930161493507779,0.423,0.47,-0.001506993006993007,0.0050000000000000044,11.969833333333334,0.7551272335764937,10.534,13.071,0.007209790209790201,0.25,0.016333333333333335,0.008872554436137443,0.0,0.029,-0.001111888111888112,-0.015000000000000001,3.746916666666666,0.005024246764994274,3.738,3.756,0.0001573426573426369,-0.016999999999999904,-0.5886614357461544,0,0,
2026-01-31T20:20:51.365800+00:00,22.008583333333334,0.12606576215963175,21.758,22.226,-0.013947552447552376,0.12100000000000222,0.446,0.014725261740741097,0.423,0.47,-0.001069930069930069,0.020000000000000018,11.873333333333333,0.8177773060083177,10.534,13.071,-0.03563636363636359,-2.238999999999999,0.0145,0.008321658488546619,0.0,0.026,-0.0008951048951048951,-0.001999999999999999,3.7464166666666663,0.005187458165828624,3.738,3.756,1.7482517482503134e-05,0.0030000000000001137,-0.6074053705938646,0,0,
2026-01-31T20:20:52.370840+00:00,21.980166666666666,0.1578669446788092,21.665,22.226,-0.027279720279720216,-0.41100000000000136,0.44850000000000007,0.015019431857874438,0.423,0.47,-0.0009230769230769218,0.016000000000000014,11.854999999999999,0.8258566259749123,10.534,13.071,-0.06602797202797199,0.5599999999999987,0.014750000000000001,0.008671072598012313,0.0,0.028,0.00010139860139860149,0.021,3.747083333333333,0.0054689781698432655,3.738,3.756,0.0002062937062936991,0.01100000000000012,-0.6019732283265582,0,0,
2026-01-31T20:20:53.376452+00:00,21.960499999999996,0.14259412096343024,21.665,22.226,-0.017489510489510435,0.30400000000000205,0.4452500000000001,0.014213403298764646,0.423,0.468,-0.0006188811188811194,-0.03300000000000003,11.927749999999998,0.9065775500014691,10.534,13.289,0.014625874125874181,1.8970000000000002,0.016083333333333335,0.011168843071489345,0.0,0.042,0.001660839160839161,0.014000000000000002,3.746749999999999,0.005702704036975202,3.738,3.756,-0.0001223776223776229,-0.01200000000000001,-0.6084640151226259,0,0,
2026-01-31T20:20:54.382021+00:00,21.951333333333334,0.13768280777045344,21.665,22.226,-0.011188811188811236,0.006999999999997897,0.44983333333333336,0.01739172855762826,0.423,0.486,0.0003006993006992988,0.05499999999999999,11.863166666666665,0.933529577582961,10.534,13.289,-0.01759440559440554,-2.164999999999999,0.0175,0.011629703349613009,0.0,0.042,0.0019720279720279723,-0.013000000000000001,3.7469999999999994,0.005686240703077326,3.738,3.756,-0.00015384615384614312,0.007000000000000117,-0.5996157233137309,0,0,
2026-01-31T20:20:55.387628+00:00,21.935999999999996,0.11454111343385313,21.665,22.076,0.0047832167832167535,0.0660000000000025,0.4503333333333333,0.0178154115554171,0.423,0.486,0.001552447552447552,-0.01799999999999996,11.83825,0.9286110708113126,10.534,13.289,-0.002171328671328648,0.7609999999999992,0.019583333333333335,0.01125802183136787,0.0,0.042,0.0018006993006993008,0.0,3.7474166666666666,0.006061605031306096,3.738,3.756,0.00029020979020979396,0.006999999999999673,-0.5787700433908647,0,0,
2026-01-31T20:20:56.389616+00:00,21.950333333333333,0.1287771546337146,21.665,22.15,0.014923076923076888,0.10799999999999699,0.45275,0.019118599146729694,0.423,0.486,0.0023881118881118866,0.007999999999999952,11.847333333333331,0.9371765516106815,10.534,13.289,0.07165034965034962,0.8919999999999995,0.01916666666666667,0.011437025642865174,0.0,0.042,0.0013916083916083915,-0.017,3.747833333333333,0.0061214558907356316,3.738,3.756,0.00036363636363636085,-0.0040000000000000036,-0.5982514781971744,0,0,
2026-01-31T20:20:57.394912+00:00,21.951999999999998,0.12776149654727786,21.665,22.15,0.008363636363636275,-0.26699999999999946,0.45275,0.019118599146729694,0.423,0.486,0.0014020979020979007,-0.034999999999999976,11.836083333333335,0.939361259787143,10.534,13.289,0.05636013986013986,-1.1849999999999987,0.019083333333333334,0.011412407964823006,0.0,0.042,0.0016748251748251747,0.009999999999999998,3.748083333333333,0.005765679106189934,3.739,3.756,-0.00034615384615384684,-0.009999999999999787,-0.5872414218910672,0,0,
2026-01-31T20:20:58.397099+00:00,21.952,0.12776149654727786,21.665,22.15,0.010041958041958066,0.08900000000000219,0.45091666666666663,0.018616562219939774,0.423,0.486,0.0018356643356643354,0.0050000000000000044,11.81116666666667,0.9353773599759377,10.534,13.289,0.0689370629370629,0.23199999999999932,0.021416666666666667,0.010053675392058812,0.007,0.042,0.0011503496503496504,0.006000000000000002,3.748416666666667,0.00619755776271765,3.739,3.758,0.00030419580419580175,0.016999999999999904,-0.620692235454206,0,0,
2026-01-31T20:20:59.399456+00:00,22.00366666666667,0.16012564511102614,21.665,22.378,0.017608391608391602,0.4059999999999988,0.45166666666666666,0.01878533707147383,0.423,0.486,0.0021888111888111895,0.014000000000000012,11.914500000000002,0.853486135407795,10.593,13.289,0.009454545454545426,-0.05000000000000071,0.020166666666666666,0.011589027377461647,0.0,0.042,3.4965034965034904e-05,-0.028,3.7485,0.00621154838452804,3.739,3.758,0.000391608391608392,-0.008000000000000007,-0.5801517642363122,0,0,
2026-01-31T20:21:00.400201+00:00,21.99841666666667,0.16001221741549077,21.665,22.378,0.01789860139860141,-0.40500000000000114,0.45349999999999996,0.019495726027345926,0.423,0.486,0.0028111888111888115,0.010999999999999954,12.097999999999999,0.7834812271735251,10.832,13.289,-0.016748251748251772,1.0210000000000008,0.01916666666666667,0.012713728363029033,0.0,0.042,-0.001111888111888112,0.0,3.7489166666666667,0.00633059151176954,3.739,3.758,0.0005419580419580552,0.0030000000000001137,-0.5899535117833643,0,0,
2026-01-31T20:21:01.402495+00:00,21.99316666666667,0.16278658489636746,21.665,22.378,0.010741258741258825,-0.09399999999999764,0.4575,0.017665880485651805,0.428,0.486,0.002097902097902096,0.0,12.084499999999998,0.7722218485210924,10.832,13.289,0.0376923076923077,-0.13599999999999923,0.019916666666666666,0.013231643468930415,0.0,0.042,-0.00036013986013986015,0.033,3.748666666666667,0.006101001739241044,3.739,3.758,0.0010209790209790282,0.0,-0.608920769292992,0,0,
2026-01-31T20:21:02.405619+00:00,21.99716666666667,0.1623888508761883,21.665,22.378,0.009384615384615401,0.12399999999999878,0.4595833333333334,0.015391871953151833,0.431,0.486,0.0005839160839160825,-0.01799999999999996,12.037833333333333,0.7267797503752805,10.832,13.289,0.0989370629370629,-0.14800000000000146,0.02125,0.012865490015282487,0.0,0.042,-0.0006608391608391609,-0.008,3.749166666666667,0.0055050481883045545,3.741,3.758,0.0004405594405594433,-0.008000000000000007,-0.6012035120214667,0,0,
